card_id,text,raw_text,type,rank
79,NextKingsford Barossa,NextKingsford Barossa,a_inner_text,A
79,,#,href,D
80,Go back to the Portfolio page,Go back to the Portfolio page,a_inner_text,A
80,portfolio,/portfolio/,href,C
81,"Kingsford BarossaSouth Australia, AustraliaBuilt in 1856, Kingsford The Barossa is a picturesque venue that has been lovingly restored to become one of Australia’s finest luxury retreats.","Kingsford BarossaSouth Australia, AustraliaBuilt in 1856, Kingsford The Barossa is a picturesque venue that has been lovingly restored to become one of Australia’s finest luxury retreats.",a_inner_text,A
81,kingsford barossa,https://salterbrothers.com.au/portfolio/kingsford-barossa/,href,A
82,PreviousBannisters By The Sea,PreviousBannisters By The Sea,a_inner_text,A
82,,#,href,D
83,NextSofitel Adelaide,NextSofitel Adelaide,a_inner_text,A
83,,#,href,D
84,Go back to the Portfolio page,Go back to the Portfolio page,a_inner_text,A
84,portfolio,/portfolio/,href,C
85,"Sofitel AdelaideSouth Australia, AustraliaSofitel Adelaide is a 5 star luxury hotel which opened in 2021. Combining French elegance and vintage décor, Sofitel towers over the Adelaide skyline as the city's newest luxury hotel","Sofitel AdelaideSouth Australia, AustraliaSofitel Adelaide is a 5 star luxury hotel which opened in 2021. Combining French elegance and vintage décor, Sofitel towers over the Adelaide skyline as the city's newest luxury hotel",a_inner_text,A
85,sofitel adelaide,https://salterbrothers.com.au/portfolio/sofitel-adelaide/,href,A
86,PreviousKingsford Barossa,PreviousKingsford Barossa,a_inner_text,A
86,,#,href,D
87,NextCrowne Plaza Melbourne,NextCrowne Plaza Melbourne,a_inner_text,A
87,,#,href,D
88,Go back to the Portfolio page,Go back to the Portfolio page,a_inner_text,A
88,portfolio,/portfolio/,href,C
89,"Crowne Plaza MelbourneVictoria, AustraliaCrowne Plaza Melbourne is a 4.5 star rated hotel which first opened in 1988 and sits within the value-add Salter Brothers Australian Hotel Group Fund. Salter Brothers completed a substantial refurbishment of the hotel in 2020, delivering design innovation, a commitment to sustainable design practices and an exceptional guest experience.","Crowne Plaza MelbourneVictoria, AustraliaCrowne Plaza Melbourne is a 4.5 star rated hotel which first opened in 1988 and sits within the value-add Salter Brothers Australian Hotel Group Fund. Salter Brothers completed a substantial refurbishment of the hotel in 2020, delivering design innovation, a commitment to sustainable design practices and an exceptional guest experience.",a_inner_text,A
89,crowne plaza melbourne,https://salterbrothers.com.au/portfolio/crowne-plaza-melbourne/,href,A
90,PreviousSofitel Adelaide,PreviousSofitel Adelaide,a_inner_text,A
90,,#,href,D
91,NextCrowne Plaza Coogee,NextCrowne Plaza Coogee,a_inner_text,A
91,,#,href,D
92,Go back to the Portfolio page,Go back to the Portfolio page,a_inner_text,A
92,portfolio,/portfolio/,href,C
93,About,About,a_inner_text,A
93,about,https://salterbrothers.com.au/about/,href,C
94,Our Team,Our Team,a_inner_text,A
94,our team,https://salterbrothers.com.au/about/our-team/,href,C
95,Our Boards,Our Boards,a_inner_text,A
95,our boards,https://salterbrothers.com.au/about/our-boards/,href,C
96,Our Specialist Funds,Our Specialist Funds,a_inner_text,A
96,funds management,https://salterbrothers.com.au/funds-management/,href,C
97,Property Funds,Property Funds,a_inner_text,A
97,property funds,https://salterbrothers.com.au/funds-management/property-funds/,href,C
98,Equity Funds,Equity Funds,a_inner_text,A
98,private equity funds,https://salterbrothers.com.au/funds-management/private-equity-funds/,href,C
99,Credit Funds,Credit Funds,a_inner_text,A
99,credit funds,https://salterbrothers.com.au/funds-management/credit-funds/,href,C
100,Immigration Investment,Immigration Investment,a_inner_text,A
100,immigration investment,https://salterbrothers.com.au/funds-management/immigration-investment/,href,C
101,SIV Australia,SIV Australia,a_inner_text,A
101,significant investor visa australia,https://salterbrothers.com.au/funds-management/immigration-investment/significant-investor-visa-australia/,href,C
102,Investor Portal,Investor Portal,a_inner_text,A
102,portals,/portals/,href,C
103,Advisory,Advisory,a_inner_text,A
103,advisory,https://salterbrothers.com.au/advisory/,href,C
104,Corporate & Strategic Advisory,Corporate & Strategic Advisory,a_inner_text,A
104,corporate strategic advisory,https://salterbrothers.com.au/advisory/corporate-strategic-advisory/,href,C
105,Mergers & Acquisitions,Mergers & Acquisitions,a_inner_text,A
105,mergers and acquisitions advisory,https://salterbrothers.com.au/advisory/mergers-and-acquisitions-advisory/,href,C
106,Contact,Contact,a_inner_text,A
106,contact,/contact/,href,C
108,Privacy Policy,Privacy Policy,a_inner_text,A
108,privacy policy,https://salterbrothers.com.au/privacy-policy/,href,C
109,Legal Disclaimer,Legal Disclaimer,a_inner_text,A
109,disclaimer,https://salterbrothers.com.au/disclaimer/,href,C
110,secure,secure,img_alt_text,B
110,lock,/app/themes/salter-brothers/resources/assets/images/lock.png,src,B
111,Salter Brothers,Salter Brothers,img_alt_text,B
112,Salter Brothers,Salter Brothers,img_alt_text,B
113,LinkedIn,LinkedIn,img_alt_text,B
113,icon linkedin,https://salterbrothers.com.au/app/themes/salter-brothers/dist/images/icon-linkedin.png,src,B
114,Instagram,Instagram,img_alt_text,B
114,icon instagram,https://salterbrothers.com.au/app/themes/salter-brothers/dist/images/icon-instagram.png,src,B
115,Facebook,Facebook,img_alt_text,B
115,icon facebook,https://salterbrothers.com.au/app/themes/salter-brothers/dist/images/icon-facebook.png,src,B
116,Youtube,Youtube,img_alt_text,B
116,icon youtube,https://salterbrothers.com.au/app/themes/salter-brothers/dist/images/icon-youtube.png,src,B
117,Salter Brothers,Salter Brothers,img_alt_text,B
118,Investor Portal,Investor Portal,a_inner_text,A
118,,javascript:;,href,C
119,Investor Portal,Investor Portal,a_inner_text,A
119,salterbrothers,https://app.junipersquare.com/i/salterbrothers,href,C
120,Investor Portal (Pre 2024),Investor Portal (Pre 2024),a_inner_text,A
120,investor portal,/investor-portal/,href,C
121,secure,secure,img_alt_text,B
121,lock,/app/themes/salter-brothers/resources/assets/images/lock.png,src,B
122,Salter Brothers,Salter Brothers,a_inner_text,A
122,salterbrothers,https://salterbrothers.com.au/,href,D
123,Salter Brothers,Salter Brothers,a_inner_text,A
123,salterbrothers,https://salterbrothers.com.au/,href,D
124,About,About,a_inner_text,A
124,about,https://salterbrothers.com.au/about/,href,C
125,About Us,About Us,a_inner_text,A
125,about,https://salterbrothers.com.au/about/,href,C
126,ESG,ESG,a_inner_text,A
126,about,https://salterbrothers.com.au/about/#esg,href,C
127,Ratings & Awards,Ratings & Awards,a_inner_text,A
127,ratings awards,https://salterbrothers.com.au/ratings-awards/,href,C
128,Our Boards,Our Boards,a_inner_text,A
128,our boards,https://salterbrothers.com.au/about/our-boards/,href,C
129,Our Senior Team,Our Senior Team,a_inner_text,A
129,our team,https://salterbrothers.com.au/about/our-team/,href,C
130,Investors,Investors,a_inner_text,A
130,investors,https://salterbrothers.com.au/investors/,href,C
131,Funds Management,Funds Management,a_inner_text,A
131,funds management,https://salterbrothers.com.au/funds-management/,href,C
132,Property Funds,Property Funds,a_inner_text,A
132,property funds,https://salterbrothers.com.au/funds-management/property-funds/,href,C
133,Equity Funds,Equity Funds,a_inner_text,A
133,private equity funds,https://salterbrothers.com.au/funds-management/private-equity-funds/,href,C
134,Credit Funds,Credit Funds,a_inner_text,A
134,credit funds,/funds-management/credit-funds/,href,C
135,Decarbonisation,Decarbonisation,a_inner_text,A
135,ksb,https://salterbrothers.com.au/ksb/,href,C
136,Salter Brothers Emerging Companies Ltd,Salter Brothers Emerging Companies Ltd,a_inner_text,A
136,emerging companies,https://salterbrothers.com.au/funds-management/emerging-companies/,href,C
137,Salter Brothers Tech Fund,Salter Brothers Tech Fund,a_inner_text,A
137,techfund,https://salterbrothers.com.au/techfund/,href,C
138,Immigration Investment,Immigration Investment,a_inner_text,A
138,immigration investment,https://salterbrothers.com.au/funds-management/immigration-investment/,href,C
139,Advisory,Advisory,a_inner_text,A
139,advisory,https://salterbrothers.com.au/advisory/,href,C
140,Corporate & Strategic Advisory,Corporate & Strategic Advisory,a_inner_text,A
140,corporate strategic advisory,https://salterbrothers.com.au/advisory/corporate-strategic-advisory/,href,C
141,Mergers & Acquisitions,Mergers & Acquisitions,a_inner_text,A
141,mergers and acquisitions advisory,https://salterbrothers.com.au/advisory/mergers-and-acquisitions-advisory/,href,C
142,Equity Capital Markets,Equity Capital Markets,a_inner_text,A
142,equity capital markets,https://salterbrothers.com.au/advisory/equity-capital-markets/,href,C
143,Debt Capital Markets,Debt Capital Markets,a_inner_text,A
143,debt capital markets,https://salterbrothers.com.au/advisory/debt-capital-markets/,href,C
144,Hospitality,Hospitality,a_inner_text,A
144,hospitality,https://salterbrothers.com.au/hospitality/,href,C
145,Portfolio,Portfolio,a_inner_text,A
145,portfolio,https://salterbrothers.com.au/portfolio/,href,C
146,News & Insights,News & Insights,a_inner_text,A
146,news press,https://salterbrothers.com.au/news-press/,href,C
147,Latest News & Insights,Latest News & Insights,a_inner_text,A
147,news press,https://salterbrothers.com.au/news-press/,href,C
148,Research Reports,Research Reports,a_inner_text,A
148,research reports,https://salterbrothers.com.au/research-reports/,href,C
149,Investor Portals,Investor Portals,a_inner_text,A
149,portals,https://salterbrothers.com.au/portals/,href,C
150,Investor Portal,Investor Portal,a_inner_text,A
150,salterbrothers,https://app.junipersquare.com/i/salterbrothers,href,C
151,Investor Portal (Pre 2024),Investor Portal (Pre 2024),a_inner_text,A
151,investor portal,/investor-portal/,href,C
152,Contact,Contact,a_inner_text,A
152,contact,https://salterbrothers.com.au/contact/,href,C
153,About,About,a_inner_text,A
153,about,https://salterbrothers.com.au/about/,href,C
154,About Us,About Us,a_inner_text,A
154,about,https://salterbrothers.com.au/about/,href,C
155,ESG,ESG,a_inner_text,A
155,about,https://salterbrothers.com.au/about/#esg,href,C
156,Ratings & Awards,Ratings & Awards,a_inner_text,A
156,ratings awards,https://salterbrothers.com.au/ratings-awards/,href,C
157,Our Boards,Our Boards,a_inner_text,A
157,our boards,https://salterbrothers.com.au/about/our-boards/,href,C
158,Our Senior Team,Our Senior Team,a_inner_text,A
158,our team,https://salterbrothers.com.au/about/our-team/,href,C
159,Investors,Investors,a_inner_text,A
159,investors,https://salterbrothers.com.au/investors/,href,C
160,Funds Management,Funds Management,a_inner_text,A
160,funds management,https://salterbrothers.com.au/funds-management/,href,C
161,Property Funds,Property Funds,a_inner_text,A
161,property funds,https://salterbrothers.com.au/funds-management/property-funds/,href,C
162,Equity Funds,Equity Funds,a_inner_text,A
162,private equity funds,https://salterbrothers.com.au/funds-management/private-equity-funds/,href,C
163,Credit Funds,Credit Funds,a_inner_text,A
163,credit funds,/funds-management/credit-funds/,href,C
164,Decarbonisation,Decarbonisation,a_inner_text,A
164,ksb,https://salterbrothers.com.au/ksb/,href,C
165,Salter Brothers Emerging Companies Ltd,Salter Brothers Emerging Companies Ltd,a_inner_text,A
165,emerging companies,https://salterbrothers.com.au/funds-management/emerging-companies/,href,C
166,Salter Brothers Tech Fund,Salter Brothers Tech Fund,a_inner_text,A
166,techfund,https://salterbrothers.com.au/techfund/,href,C
167,Immigration Investment,Immigration Investment,a_inner_text,A
167,immigration investment,https://salterbrothers.com.au/funds-management/immigration-investment/,href,C
168,Advisory,Advisory,a_inner_text,A
168,advisory,https://salterbrothers.com.au/advisory/,href,C
169,Corporate & Strategic Advisory,Corporate & Strategic Advisory,a_inner_text,A
169,corporate strategic advisory,https://salterbrothers.com.au/advisory/corporate-strategic-advisory/,href,C
170,Mergers & Acquisitions,Mergers & Acquisitions,a_inner_text,A
170,mergers and acquisitions advisory,https://salterbrothers.com.au/advisory/mergers-and-acquisitions-advisory/,href,C
171,Equity Capital Markets,Equity Capital Markets,a_inner_text,A
171,equity capital markets,https://salterbrothers.com.au/advisory/equity-capital-markets/,href,C
172,Debt Capital Markets,Debt Capital Markets,a_inner_text,A
172,debt capital markets,https://salterbrothers.com.au/advisory/debt-capital-markets/,href,C
173,Hospitality,Hospitality,a_inner_text,A
173,hospitality,https://salterbrothers.com.au/hospitality/,href,C
174,Portfolio,Portfolio,a_inner_text,A
174,portfolio,https://salterbrothers.com.au/portfolio/,href,C
175,News & Insights,News & Insights,a_inner_text,A
175,news press,https://salterbrothers.com.au/news-press/,href,C
176,Latest News & Insights,Latest News & Insights,a_inner_text,A
176,news press,https://salterbrothers.com.au/news-press/,href,C
177,Research Reports,Research Reports,a_inner_text,A
177,research reports,https://salterbrothers.com.au/research-reports/,href,C
178,Investor Portals,Investor Portals,a_inner_text,A
178,portals,https://salterbrothers.com.au/portals/,href,C
179,Investor Portal,Investor Portal,a_inner_text,A
179,salterbrothers,https://app.junipersquare.com/i/salterbrothers,href,C
180,Investor Portal (Pre 2024),Investor Portal (Pre 2024),a_inner_text,A
180,investor portal,/investor-portal/,href,C
181,Contact,Contact,a_inner_text,A
181,contact,https://salterbrothers.com.au/contact/,href,C
182,Salter Brothers,Salter Brothers,img_alt_text,B
183,Salter Brothers,Salter Brothers,img_alt_text,B
184,Salter Brothers,Salter Brothers,a_inner_text,A
184,salterbrothers,https://salterbrothers.com.au/,href,D
185,Salter Brothers,Salter Brothers,a_inner_text,A
185,salterbrothers,https://salterbrothers.com.au/,href,D
186,About,About,a_inner_text,A
186,about,https://salterbrothers.com.au/about/,href,C
187,About Us,About Us,a_inner_text,A
187,about,https://salterbrothers.com.au/about/,href,C
188,ESG,ESG,a_inner_text,A
188,about,https://salterbrothers.com.au/about/#esg,href,C
189,Ratings & Awards,Ratings & Awards,a_inner_text,A
189,ratings awards,https://salterbrothers.com.au/ratings-awards/,href,C
190,Our Boards,Our Boards,a_inner_text,A
190,our boards,https://salterbrothers.com.au/about/our-boards/,href,C
191,Our Senior Team,Our Senior Team,a_inner_text,A
191,our team,https://salterbrothers.com.au/about/our-team/,href,C
192,Investors,Investors,a_inner_text,A
192,investors,https://salterbrothers.com.au/investors/,href,C
193,Funds Management,Funds Management,a_inner_text,A
193,funds management,https://salterbrothers.com.au/funds-management/,href,C
194,Property Funds,Property Funds,a_inner_text,A
194,property funds,https://salterbrothers.com.au/funds-management/property-funds/,href,C
195,Equity Funds,Equity Funds,a_inner_text,A
195,private equity funds,https://salterbrothers.com.au/funds-management/private-equity-funds/,href,C
196,Credit Funds,Credit Funds,a_inner_text,A
196,credit funds,/funds-management/credit-funds/,href,C
197,Decarbonisation,Decarbonisation,a_inner_text,A
197,ksb,https://salterbrothers.com.au/ksb/,href,C
198,Salter Brothers Emerging Companies Ltd,Salter Brothers Emerging Companies Ltd,a_inner_text,A
198,emerging companies,https://salterbrothers.com.au/funds-management/emerging-companies/,href,C
199,Salter Brothers Tech Fund,Salter Brothers Tech Fund,a_inner_text,A
199,techfund,https://salterbrothers.com.au/techfund/,href,C
200,Immigration Investment,Immigration Investment,a_inner_text,A
200,immigration investment,https://salterbrothers.com.au/funds-management/immigration-investment/,href,C
201,Advisory,Advisory,a_inner_text,A
201,advisory,https://salterbrothers.com.au/advisory/,href,C
202,Corporate & Strategic Advisory,Corporate & Strategic Advisory,a_inner_text,A
202,corporate strategic advisory,https://salterbrothers.com.au/advisory/corporate-strategic-advisory/,href,C
203,Mergers & Acquisitions,Mergers & Acquisitions,a_inner_text,A
203,mergers and acquisitions advisory,https://salterbrothers.com.au/advisory/mergers-and-acquisitions-advisory/,href,C
204,Equity Capital Markets,Equity Capital Markets,a_inner_text,A
204,equity capital markets,https://salterbrothers.com.au/advisory/equity-capital-markets/,href,C
205,Debt Capital Markets,Debt Capital Markets,a_inner_text,A
205,debt capital markets,https://salterbrothers.com.au/advisory/debt-capital-markets/,href,C
206,Hospitality,Hospitality,a_inner_text,A
206,hospitality,https://salterbrothers.com.au/hospitality/,href,C
207,Portfolio,Portfolio,a_inner_text,A
207,portfolio,https://salterbrothers.com.au/portfolio/,href,C
208,News & Insights,News & Insights,a_inner_text,A
208,news press,https://salterbrothers.com.au/news-press/,href,C
209,Latest News & Insights,Latest News & Insights,a_inner_text,A
209,news press,https://salterbrothers.com.au/news-press/,href,C
210,Research Reports,Research Reports,a_inner_text,A
210,research reports,https://salterbrothers.com.au/research-reports/,href,C
211,Investor Portals,Investor Portals,a_inner_text,A
211,portals,https://salterbrothers.com.au/portals/,href,C
212,Investor Portal,Investor Portal,a_inner_text,A
212,salterbrothers,https://app.junipersquare.com/i/salterbrothers,href,C
213,Investor Portal (Pre 2024),Investor Portal (Pre 2024),a_inner_text,A
213,investor portal,/investor-portal/,href,C
214,Contact,Contact,a_inner_text,A
214,contact,https://salterbrothers.com.au/contact/,href,C
215,About,About,a_inner_text,A
215,about,https://salterbrothers.com.au/about/,href,C
216,About Us,About Us,a_inner_text,A
216,about,https://salterbrothers.com.au/about/,href,C
217,ESG,ESG,a_inner_text,A
217,about,https://salterbrothers.com.au/about/#esg,href,C
218,Ratings & Awards,Ratings & Awards,a_inner_text,A
218,ratings awards,https://salterbrothers.com.au/ratings-awards/,href,C
219,Our Boards,Our Boards,a_inner_text,A
219,our boards,https://salterbrothers.com.au/about/our-boards/,href,C
220,Our Senior Team,Our Senior Team,a_inner_text,A
220,our team,https://salterbrothers.com.au/about/our-team/,href,C
221,Investors,Investors,a_inner_text,A
221,investors,https://salterbrothers.com.au/investors/,href,C
222,Funds Management,Funds Management,a_inner_text,A
222,funds management,https://salterbrothers.com.au/funds-management/,href,C
223,Property Funds,Property Funds,a_inner_text,A
223,property funds,https://salterbrothers.com.au/funds-management/property-funds/,href,C
224,Equity Funds,Equity Funds,a_inner_text,A
224,private equity funds,https://salterbrothers.com.au/funds-management/private-equity-funds/,href,C
225,Credit Funds,Credit Funds,a_inner_text,A
225,credit funds,/funds-management/credit-funds/,href,C
226,Decarbonisation,Decarbonisation,a_inner_text,A
226,ksb,https://salterbrothers.com.au/ksb/,href,C
227,Salter Brothers Emerging Companies Ltd,Salter Brothers Emerging Companies Ltd,a_inner_text,A
227,emerging companies,https://salterbrothers.com.au/funds-management/emerging-companies/,href,C
228,Salter Brothers Tech Fund,Salter Brothers Tech Fund,a_inner_text,A
228,techfund,https://salterbrothers.com.au/techfund/,href,C
229,Immigration Investment,Immigration Investment,a_inner_text,A
229,immigration investment,https://salterbrothers.com.au/funds-management/immigration-investment/,href,C
230,Advisory,Advisory,a_inner_text,A
230,advisory,https://salterbrothers.com.au/advisory/,href,C
231,Corporate & Strategic Advisory,Corporate & Strategic Advisory,a_inner_text,A
